,statement,label,id
327,Says Alex Sink failed Florida homeowners by using predatory lending practices.,0,1207
328,Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.,0,1208
329,You cant check out a library book without a photo ID.,0,1209
330,Says that Starbucks took Christmas off of their brand new cups.,0,1210
331,Atmospheric conditions could push a footballs pressure down approximately one-and-a-half pounds per square inch.,1,1211
332,"Hillary Clinton supports unlimited abortion on demand up until the moment of birth, including partial-birth abortion, with taxpayer funding.",0,1212
333,"Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools.",1,1213
334,"We went from losing 3 million jobs in the last six months of the Bush Administration, adding almost 600,000 private sector jobs in the first six months of the year.",1,1214
335,The STAR Ohio fund just received the highest possible credit rating one of these funds can receive.,1,1215
336,"Taxpayers are on the hook ... for less than a third of the proposed new Atlanta Falcons stadium, and those funds are repaid from money that comes from outsiders.",1,1216
337,"In the last 22 months, businesses have created more than 3 million jobs. Last year, they created the most jobs since 2005.",1,1217
338,"Every year, more than $40 million are leaving Missouri for the Lone Star State.",1,1218
339,A college loan is the only loan in the United States that you cannot refinance when interest rates go down.,1,1219
340,The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.,1,1220
341,"We are younger than our competitors, and this is entirely because of immigration.",1,1221
342,Recent international reports show the United States near the bottom among industrialized nations for k-12 academic achievement.,1,1222
343,"Says 24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.",1,1223
344,"The policy mistakes that ... the Clintons made got us, in large degree, to the situation that we are in today with mass incarceration.",1,1224
345,Says he raised average family income by 50 percent during his tenure as Arkansas governor.,0,1225
346,They tried to give us $400 million to build a high-speed train that goes 39 miles an hour.,1,1226
347,"Says the CBO estimates that fully extending the Bush tax cuts would add 600,000-1.4 million jobs in 2011 and 900,000-2.7 million jobs in 2012.",1,1227
348,President Reagan did it (raised the debt ceiling) 18 times. George W. Bush did it seven times.,1,1228
349,"According to David Cay Johnston, the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans pay about 16 percent of their income to federal taxes.",1,1229
350,"Most young Americans right now, theyre not covered by health insurance.",0,1230
351,"In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.",1,1231
352,"Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.",1,1232
353,Says two-thirds of groups targeted for IRS scrutiny were not conservative.,0,1233
354,"In the class of 1968 at Patrice Lumumba University in Moscow, Mahmoud Abbas was one of the members of that class, and so was Ali Khamenei. And thats where they first established relationships with the young Vladimir Putin.",0,1234
355,"Last week the Texas State Board of Education (SBOE), led by Rick Perrys appointee, voted to remove Thomas Jefferson from social studies textbook standards. Thats right. Thomas Jefferson... was deleted from a list of historical figures who inspired political change.",1,1235
356,"As a U.S. senator with salary and perks, ‪#Bernie‬ is in the top 1 percent, but still paid only 13 percent in taxes last year.",0,1236
357,"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically.",1,1237
358,"From 2013-2015, the richest 14 Americans increased their net wealth by more than $157 billion, yet the Republican budget would not require these Americans to contribute one penny to deficit reduction.",1,1238
359,"Says that while Foster was mayor, Rick Kriseman was ineffective in the Florida House of Representatives because there was no legislation that passed the House that had (Krisemans) name on it.",1,1239
360,Says Texas routinely gets a lot more federal spending than it pays in taxes.,1,1240
361,Cell phone numbers go public this month.,0,1241
362,Says it has offered $12 million in savings through 2011 and $184 million in savings over the next 25 years in contract negotiations with the City of Milwaukee.,0,1242
363,Clackamas County Commissioners approved a re-negotiated agreement to lower the countys contribution to TriMets Portland-Milwaukie Light Rail project to $19.9 million from $25 million.,0,1243
364,Says Texas has 11 different felonies you can commit with an oyster.,1,1244
365,The Obama administration is unwinding our nations welfare-to-work requirements.,0,1245
366,"Electric car sales in Georgia have dropped dramatically since a $5,000 tax credit was eliminated and a $200 annual registration fee was imposed July 1.",1,1246
367,The Redskins Training Camp deal generated $40 million in new private investment in the city.,1,1247
368,The GOP budget plan would cut nearly a million jobs.,1,1248
369,There are more people living in this country who were not born here than at anytime in the history of the country.,1,1249
370,Says Hillary Clinton defended Syrias President Assad as a possible reformer at the start of that countrys civil war.,1,1250
371,"The Postal Services financial losses result from a 2006 law that drains $5 billion a year from post office revenue, while the Postal Service is forced to overpay billions more into federal accounts.",1,1251
372,As many as six federal department budget bills have been delayed because of opposition to amendments that would ban Confederate battle flag sales at federal building gift shops.,1,1252
373,"Shes voted for 60 tax increases, hurting the middle class and small businesses.",0,1253
374,"Now, in the House of Representatives, we have 40 different jobs bills that have passed and almost all of them have been bipartisan.",0,1254
375,"Sheila Jackson Lee of Texas said: Hey, all you wrinkly, white-aged has-beens: Its time for you to die and let the next generation have your spot on the planet.",0,1255
376,"Republican (small business tax cut) bill spends $80 million for better Google searches, not job creation",0,1256
377,A 2013 state law would allow the operator of an iron ore mine in northern Wisconsin to fill in pristine streams and ponds with mine waste.,1,1257
378,America is one of the highest-taxed nations in the world.,0,1258
379,"If black America were a country, itd be the 15th wealthiest nation in the world.",0,1259
