,statement,label,SentimentScore,CountPunc,Readability,CountWord
263,"During his tenure as mayor, he saw Houstons crime rates drop to the lowest levels in more than 25 years.",1,-0.802,2,8.6,20
264,Barack Obamas Columbia University ID says he was a foreign student and went by Barry Soetoro.,0,0.0,1,9.6,16
265,"John McCain, ""one of the richest people in a Senate filled with millionaires,"" says the solution to the housing crisis is for people to get a ""second job"" and ""skip their vacations.""",0,0.1531,9,16.8,32
266,"Terry McAuliffe wants to raise your taxes $1,700 to pay for his infinite promises.",0,0.296,3,8.8,14
267,"Hypocrisy at the Clinton Foundation: Top male staff made on average $218,029 while top female staff made $153,014 from 2010-2014.",1,0.3818,7,14.5,20
268,"Since the federal Violence Against Women Act was adopted in 1994, cases of domestic violence have fallen by 67 percent.",1,-0.8934,2,12.1,20
269,Says federal law enforcement officers cut off questioning of the Christmas Day underwear bomber by giving him a Miranda warning after 30 minutes of questioning.,1,-0.4404,1,16.7,25
270,On legalizing illegal immigrants.,1,-0.5574,1,15.9,4
271,Nearly half of all pregnancies in the U.S. are unintended.,1,0.0,3,6.6,10
272,"We are ""borrowing Saudi money for Saudi oil"" with the result being ""dependency and debt.""",1,0.0,5,9.6,15
273,"Says there are homes for sale on and around (Oswego Lake) right now for under $150,000 that anyone is welcome to buy.",1,0.4588,5,10.1,22
274,"Since the president became the president, we have lost 3.3 million jobs in the private sector. But you know whos done OK and whos not complaining today? The public sector. Weve gained 590,000 public sector jobs.",1,0.8195,7,6.1,36
275,The top 1 percent pay over half of the entire revenue for this country.,0,0.1027,1,5.1,14
276,The difference over the (previous) four years between where things were headed and where we brought them to over the last four years is a total of $816 in saved property tax money.,0,0.4215,4,16.2,33
277,Chris Christie has not increased the taxes on anyone.,1,-0.2057,1,6.6,9
278,The United States does not have a system through which growers and dairies can bring a workforce legally into the U.S.,0,0.4939,2,11.1,21
279,Says he never said he would keep education funding the same.,0,0.0,1,5.5,11
280,"Since 1978, college tuition nationwide has gone up something like four times the rate of inflation.",1,0.3612,2,11.3,16
281,"Says Sen. Rob Portman said, It would be irresponsible not to cut Medicare.",1,-0.6894,3,7.5,13
282,"Most of, if not all of, the [DeKalb school construction] projects always came in on or were under budget.",1,0.0,5,9.6,19
283,(Palin) supported right-wing extremist Pat Buchanan for president in 2000.,0,0.3182,4,14.2,10
284,Says Sen. Sherrod Brown voted to block American energy production and increase energy taxes.,0,0.3818,2,12.1,14
285,Says Jeanne Shaheen voted for a measure that would have amounted to a new national energy tax.,0,0.2732,1,8.7,17
286,"Washington, D.C., had some of the strictest gun laws in the country. And when they passed them, violence skyrocketed.",1,-0.7579,7,7.9,19
287,Seven presidents before (Barack Obama) -- Republicans and Democrats -- tried to expand health care to all Americans.,1,0.6705,7,15.7,18
288,"While fighting a move to toughen penalties for workplace gender discrimination, state Sen. Glenn Grothman said he didnt believe women belonged in the workplace but belonged at home, cooking and cleaning and having babies.",0,-0.1779,4,13.1,34
289,"If you put the $47 billion in revenue (raised over 10 years by the Buffett rule) into infrastructure you could create 611,000 infrastructure jobs.",0,0.2732,5,14.7,24
290,What is the proper collective noun for a group of baboons? Believe it or not . . . a Congress!,0,0.0,5,3.6,20
291,I have repeatedly said that many of the predatory loans that were made in the mortgage system did target African-American and Latino communities.,1,0.0,2,15.3,23
292,"Starting in December 2007, 1.4 million jobs were created in Texas. In that same period, the rest of the country lost 400,000 jobs.",1,-0.0772,6,6.5,23
293,The (health reform) legislation which Washington passed last year has made it more difficult to hire because its increased costs for employers.,0,-0.1761,3,15.7,22
294,"The CBO, the Congressional Budget Office has said that Obamacare will kill 800,000 jobs.",0,-0.6908,3,10.8,14
295,"Thompson ""voted against $250,000 caps on damages (and) almost anything that would make our legal system fairer.""",0,-0.34,7,13.7,17
296,Texas this fiscal year will have more money in reserve than the other 49 states combined.,0,0.0,1,8.4,16
297,On using the Strategic Petroleum Reserve.,0,0.0,1,9.8,6
298,Immigrants are more fertile.,1,0.0,1,10.0,4
299,"The proposed education changes ""will not cut one teacher's pay.""",1,0.2057,4,9.5,10
300,The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.,0,0.0772,1,10.2,21
301,Firearms homicides are down about 40 percent since Texas passed concealed-gun permit law.,1,0.0,2,13.0,13
302,Upwards of 90 percent of women seeking an abortion decide not to have an abortion after seeing an ultrasound.,0,0.0,1,10.6,19
303,We spend less on defense today as % of GDP than at any time since Pearl Harbor.,0,0.0571,2,5.1,17
304,If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago.,1,0.0,2,5.9,21
305,"Says Scott Walker wants to ban common forms of birth control, including the pill.",1,-0.5574,2,8.5,14
306,Jason Kander supports [Obamas] plan to bring the remaining suspected terrorists to U.S. soil.,0,-0.5423,5,12.5,14
307,"Shelby County donated Im sorry, gave 44 schools to the city of Memphis.",1,-0.0772,2,6.5,13
308,"Top U.S. intelligence officials have toldevery member of Congress, including the president, were about to be attacked in a serious way because (of) the threat emanating from Syria and Iraq.",1,-0.4215,7,18.7,30
309,Have the suburbs been inundated with former residents of Atlanta housing projects? Absolutely not.,1,0.0,2,14.2,14
310,"In July 1996, Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital.",1,-0.296,2,9.8,17
311,Blames Mike McIntyre and Nancy Pelosi for the second straight year of no cost-of-living increases for Social Security beneficiaries.,0,0.296,3,16.3,19
312,The government is going to have the right to get into your bank account with the health care bill and make transfers without you knowing it.,0,0.4939,1,12.4,26
313,There are mechanisms in place to shut down the Internet privately.,1,0.0,1,8.0,11
314,The American people support defunding Obamacare and oppose shutting down the government.,0,0.4019,1,14.8,12
315,Report that #GOP insisting on changes to Social Security as part of #fiscalcliff false. BTW those changes are supported by @barackobama.,1,0.5719,5,9.8,21
316,"Nobody has played clips over and over ...of President Obama (saying), If they bring a knife to the fight, well bring a gun.",1,-0.128,8,10.7,23
317,The people of Rhode Island dont want same-sex marriage.,0,-0.0572,2,7.7,9
318,"Rep. Paul Ryans Medicare plan lines the pockets of the private insurance companies, increases costs for seniors and does not reduce the deficit.",1,0.3089,3,15.0,23
319,This year in Congress (Connie Mack IV) has missed almost half of his votes.,0,-0.296,3,6.4,14
320,"1/3 of our kids drop out (of high school), cannot go to college or start a career.",0,-0.2732,5,5.3,17
321,Not even old Gen. Eisenhower saluted military personnel as president.,0,0.0,2,9.3,10
322,"If Wisconsins governor cuts perquisites as much as he plans to do, it would still leave (workers) better off than their private sector counterparts.",1,0.128,4,15.1,24
323,"You cant get on an airplane, but more than 2,000 people on that list have been able to buy a gun.",0,-0.4767,3,6.4,21
324,74 percent of Republicans support the Affordable Care Act.,0,0.7096,1,9.3,9
325,"For every $1 spent on afterschool programs, we can save over $5, almost $6, in crime costs down the line.",1,-0.0094,7,8.8,20
326,"The federal government has $3 trillion in cash flow, so we can pay our bills and wont default.",1,-0.1689,3,7.7,18
327,Says Alex Sink failed Florida homeowners by using predatory lending practices.,0,-0.5106,1,13.2,11
328,Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.,0,0.0,3,12.5,22
329,You cant check out a library book without a photo ID.,0,0.0,1,2.5,11
330,Says that Starbucks took Christmas off of their brand new cups.,0,0.0,1,6.8,11
331,Atmospheric conditions could push a footballs pressure down approximately one-and-a-half pounds per square inch.,1,-0.296,4,18.9,14
332,"Hillary Clinton supports unlimited abortion on demand up until the moment of birth, including partial-birth abortion, with taxpayer funding.",0,0.25,4,18.3,19
333,"Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools.",1,0.2263,2,17.0,22
334,"We went from losing 3 million jobs in the last six months of the Bush Administration, adding almost 600,000 private sector jobs in the first six months of the year.",1,-0.3818,3,14.8,30
335,The STAR Ohio fund just received the highest possible credit rating one of these funds can receive.,1,0.3818,1,10.1,17
336,"Taxpayers are on the hook ... for less than a third of the proposed new Atlanta Falcons stadium, and those funds are repaid from money that comes from outsiders.",1,0.0,5,14.9,29
337,"In the last 22 months, businesses have created more than 3 million jobs. Last year, they created the most jobs since 2005.",1,0.4588,4,5.7,22
338,"Every year, more than $40 million are leaving Missouri for the Lone Star State.",1,-0.2732,3,7.8,14
339,A college loan is the only loan in the United States that you cannot refinance when interest rates go down.,1,0.0823,1,9.3,20
340,The House of Representatives has never passed a resolution of disapproval to condemn a member's behavior.,1,-0.3818,2,13.1,16
341,"We are younger than our competitors, and this is entirely because of immigration.",1,0.0,2,10.1,13
342,Recent international reports show the United States near the bottom among industrialized nations for k-12 academic achievement.,1,0.4215,2,17.8,17
343,"Says 24 million people in this country cant find a full-time job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.",1,0.2648,4,21.1,42
344,"The policy mistakes that ... the Clintons made got us, in large degree, to the situation that we are in today with mass incarceration.",1,-0.3612,6,12.8,24
345,Says he raised average family income by 50 percent during his tenure as Arkansas governor.,0,0.0,1,9.9,15
346,They tried to give us $400 million to build a high-speed train that goes 39 miles an hour.,1,0.0,3,6.7,18
347,"Says the CBO estimates that fully extending the Bush tax cuts would add 600,000-1.4 million jobs in 2011 and 900,000-2.7 million jobs in 2012.",1,-0.296,7,13.9,24
348,President Reagan did it (raised the debt ceiling) 18 times. George W. Bush did it seven times.,1,-0.3612,5,4.4,17
349,"According to David Cay Johnston, the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans pay about 16 percent of their income to federal taxes.",1,0.4588,3,10.0,32
350,"Most young Americans right now, theyre not covered by health insurance.",0,0.0,2,10.2,11
351,"In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite record-breaking profits, corporate taxes bring in less than 9 percent.",1,-0.3412,6,10.8,27
352,"Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.",1,0.25,2,6.8,15
