,statement,label,SentimentScore,CountPunc,Readability,CountWord
1009,"Two years ago Providence alone spent $50,000 a year notifying the school department about residents in the states sex offender registry.",1,-0.5423,3,15.1,21
1010,"In many instances, (peoples) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.",0,0.4939,7,13.7,26
1011,"Since the passage of Obamas stimulus package, over 1 million additional jobs were lost and nearly 25 million Americans are out of work, are stuck in part-time work, or have given up looking.",1,-0.5106,5,17.6,33
1012,Three in four low-income workers dont have any paid sick days available.,1,-0.5106,2,8.5,12
1013,"Says Vince Polistina is collecting nearly $70,000 in taxpayer-funded salaries -- plus a government pension.",0,0.0,6,16.8,15
1014,The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.,0,0.128,3,18.3,34
1015,We have SAT scores lower than that of Alabama.,1,-0.296,1,2.9,9
1016,Boston Marathon bombing suspect Tamerlan Tsarnaev is buried not far from President Kennedys grave.,0,-0.5859,1,14.2,14
1017,Gov. Romneys plan would cut taxes for the folks at the very top.,1,-0.0018,2,3.9,13
1018,Says David Prosser = Scott Walker.,1,0.0,2,8.4,6
1019,"Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.",0,0.34,2,13.9,16
1020,Says Houstons 18th congressional district has been gentrified and is home to more Anglos than African Americans.,0,0.0,1,13.7,17
1021,"The Hyde Amendmentlanguage was in the (human trafficking) bill. The Democratic sponsor admits it was in the bill, and she voted for it.",1,0.296,5,7.4,23
1022,"Says Joe Heck voted 10 times to defund Planned Parenthood ... and Heck opposes a womans right to choose, even when her health is at risk.",1,-0.2732,5,12.2,26
1023,"Stimulus tax cuts ""began showing up in paychecks of 4.8 million Indiana households about three months ago.""",0,-0.296,4,12.3,17
1024,Says Hillary Clinton called the Trans-Pacific Partnership the gold standard. You called it the gold standard of trade deals. You said its the finest deal youve ever seen.,1,0.0,4,7.3,28
1025,Bernie Sanders voted against the Brady Bill -- background checks and waiting periods.,1,0.0,3,13.2,13
1026,Says Charlie Crist and Missouri Rep. Todd Akin hold same abortion views. No exception except the life of the mother.,0,-0.296,3,4.7,20
1027,Barack Obama has doubled our national debt. Doubled it. Its going to be close to $20 trillion when he leaves.,1,-0.3612,4,4.8,20
1028,"Say Matt Wand cut Troutdale police, created a slush fund for himself.",0,-0.0258,2,7.3,12
1029,Were second only to Boston in college students per capita.,0,0.0,1,6.6,10
1030,"Not even expensive bottled water, like Perrier and Evian, are of good enough quality to pump out of mines in Southwest Virginia, according to the EPA regulation.",0,0.6597,4,15.6,27
1031,Obama Declares November National Muslim Appreciation Month.,0,0.5106,1,17.7,7
1032,Says Catherine Cortez Masto was happy to line her own pockets with taxpayer dollars when state employees were slammed with frozen salaries.,0,0.5719,1,14.8,22
1033,"Under Obamacare, The IRS will have access to the American peoples protected health care information.",0,0.7269,2,13.1,15
1034,Mike Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.,1,0.5106,1,10.1,17
1035,"Ohio has one of the highest provisional ballot rates in the country, and many of them go uncounted each election.",1,0.0,2,10.7,20
1036,"Rand Paul wants to end all federal faith-based initiatives, and even end the deduction for religious charities.",1,0.4939,3,13.4,17
1037,Homicides last year increased by 17 percent in Americas 50 largest cities. Thats the largest increase in 25 years.,1,0.5267,2,7.1,19
1038,The Canadians they (dropped) their tax rates to 15 percent. The average tax rate on businesses in the industrialized world is 25 percent.,1,0.0,4,7.9,23
1039,White men account for 69 percent of those arrested for violent crimes.,0,-0.7906,1,7.7,12
1040,We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,1,-0.296,2,14.0,18
1041,The climate-change agreement between the United States and China requires the Chinese to do nothing at all for 16 years.,0,0.7184,2,12.4,20
1042,"Says in fiscal year 2011, the state had a projected $11 billion deficit.",1,-0.4019,3,6.8,13
1043,"Wisconsin election officials to accept Mickey Mouse, Hitler signatures on recall petitions.",0,0.3818,2,16.0,12
1044,"I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke [in March 2007], and told them this is something we have to deal with, and nobody did anything about it.",1,0.0,6,16.4,32
1045,"The Great Wall of China, built 2,000 years ago, is 13,000 miles (long).",1,0.6249,7,6.5,13
1046,"When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.",1,-0.0516,8,20.6,34
1047,Says Supreme Court candidate JoAnne Kloppenburgs record as a state Justice Department lawyer consists only of the prosecution of cases regarding regulation of docks.,0,0.5859,1,18.5,24
1048,"One half of federal spending goes to Social Security, Medicare and Medicaid while the other half goes to other programs funded with money borrowed from a foreign land.",1,0.34,2,16.1,28
1049,Medicare began as a public option and now holds 97 percent of the market share.,1,0.296,1,6.5,15
1050,Says Sen. Mitch McConnell is the No. 1 recipient of contributions from lobbyists this cycle.,1,-0.296,3,10.6,15
1051,"98 percent of small businesses make less than $250,000 and would not see a tax increase under Barack Obama's plan.",1,-0.2411,4,10.9,20
1052,''The leading Democratic candidate once said that the unfettered free market is the most destructive force in modern America.'',0,-0.2484,5,15.1,19
1053,Says the American public overwhelmingly opposed Democratic-steered health care plan.,1,0.4019,2,18.9,10
1054,"Says Dan Patrick supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.",1,0.5719,4,10.4,16
1055,"Right now, if Rhode Island police come across a young person with a gun, they really dont legally have the right to take it away from them.",1,-0.4542,3,11.8,27
1056,"We have trade agreements with 20 countries, and we have trade surpluses with each one of those 20.",0,0.2732,2,8.8,18
1057,"This March, for the first time in human history, the monthly average carbon dioxide in our atmosphere exceeded 400 parts per million. The range had been 170-300 parts per million for hundreds of thousands of years.",1,0.0,5,11.0,36
1058,"Jon Corzine, elected governor. Teams up with Barbara Buono. $1.2 billion sales tax increase? Passed. Most spending in state history? Passed. After Buono named budget chair, taxes and fees increase 23 times in just two years. State debt? Up $13.4 billion. Unemployment? Doubled.",1,-0.4137,17,8.6,43
1059,The Obama administration supported Muslim allies trying to establish a new international blasphemy standard.,0,0.3182,1,17.6,14
1060,Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.,0,-0.0516,5,5.1,14
1061,Oil companies ...currently have 68-million acres that they're not using.,0,0.0,6,13.2,10
1062,Says Donald Trumps proposed tax treatment of hedge fund managers makes the current loophole even worse.,1,-0.4767,1,12.5,16
1063,John Raeses wife is registered to vote in Florida so she cant even vote for him.,1,0.0,1,5.7,16
1064,"Scientists tell us that we could have a cure in 10 years for Alzheimers were it not for overzealous regulators, excessive taxation and greedy litigators.",0,-0.3182,2,15.4,25
1065,"Mitt Romney made over a hundred million dollars by shutting down (a Marion, Ind. paper) plant.",0,0.0,5,9.8,16
1066,More people are struck by lightning than commit in-person voter fraud by impersonation.,1,-0.5945,2,12.2,13
1067,Says Hillary Clinton and Tim Kaine want to expand (Obamacare) into a single-payer program.,0,0.3818,4,11.5,14
1068,Says the last non-partisan commission to improve the voting experience in America concluded that #VoterID was necessary.,1,0.4404,3,15.9,17
1069,Oregon school districts are directing 24 percent of their food budgets to purchase local foods. Thats the highest percentage in the country.,1,0.0,2,9.6,22
1070,Germany is crime-riddled right now because of migration to Europe.,0,0.0,2,10.4,10
1071,Says theCongressional Budget Officehas estimatedevery penny of the federal budget will go to interest on the debt and entitlement spending by 2025.,1,0.128,1,16.6,22
1072,Mitt Romney said it was tragic to end the war in Iraq.,1,-0.7845,1,1.4,12
1073,"During Obamas first five years as president, black unemployment increased 42 percent. During Reagans presidency, black unemployment dropped 20 percent.",0,-0.5719,4,14.7,20
1074,Milwaukee lost the headquarters for MillerCoors because the area lacks good transit.,0,0.1531,1,13.2,12
1075,"Says President Obama said of the national debt, If I dont have this done in three years, then theres going to be a one-term proposition.",0,-0.3612,4,12.2,25
1076,"Black Lives Matter, who are attacking law enforcement officers -- Barack Obama had them to the White House.",0,-0.4404,4,12.0,18
1077,"In 2012, there were nearly 12.2 million arrests and only 410 uses of deadly force by police in the United States.",1,-0.0258,3,9.9,21
1078,Every major religion is opposed to same-sex marriage.,1,0.0,2,9.7,8
1079,"Says Texas has more than 80,000 abortions each year.",0,0.0,2,6.1,9
1080,Says Thomas Jefferson said that government is best which governs least.,0,0.6369,1,10.2,11
1081,The $18.8 billion in funding for K-12 education funding is the highest in Florida history and includes a record $10.6 billion in state funds.,1,0.0,6,13.7,24
1082,"In the 2000 Florida election, at least 1,100 eligible voters were wrongly dropped from voting rolls in an attempt to purge a list of felons. Many of those who were dropped showed up to vote and were told they could not.",1,0.0,4,9.4,41
1083,"My grandfather came home from ... (World War II) exhausted from the burdens he had borne, and died the next day.",1,-0.91,7,10.2,21
1084,The largest U.S. companies would owe $620 billion in U.S. taxes on the cash they store in tax havens.,1,0.0,6,8.7,19
1085,If Trump had just put his fathers money in a mutual fund ... hed have $8 billion.,0,0.0,5,5.7,17
1086,"Fewer black and Latino men participate in the labor force, compared to young white men.",1,0.0,2,9.0,15
1087,"Says Adam Hasner gives the wealthy tax breaks worth $250,000 a year but hikes middle class taxes $2,000.",0,0.296,5,10.3,18
1088,"State House incumbent Jill Chambers, R-Atlanta, personally profits from taxpayer money.",0,0.4404,4,17.0,11
1089,The group that supported the presidents health care bill the most? Latinos.,0,0.6705,2,9.7,12
1090,"Women take birth control, more than half of them, as a medication for other conditions.",1,0.0,3,9.0,15
1091,Says the Feingold garage ad is a fake: Hes not standing in front of his house.,0,-0.4767,2,5.1,16
1092,"McCain ""hasn't held executive responsibility.""",0,0.0,4,20.6,5
1093,McCain got more money from Airbus' U.S. executives than any other politician.,1,0.0,4,10.5,12
1094,Forty-five percent of doctors say theyll quit if health care reform passes.,0,0.4939,2,9.7,12
1095,"Says Glenn Grothman pushed through state tax credits that when phased in, someone that owns a factory that produces millions in income will pay less tax than their nephew would if he worked full time at Taco Bell for minimum wage.",1,0.2732,2,20.9,41
1096,"Says that under a new program jail ""time for non-violent, mentally ill offenders has been reduced by 50 percent.""",1,-0.6486,5,11.6,19
1097,"John McCain intervened, which helped Airbus get that Pentagon contract.",0,0.0,2,12.8,10
1098,I have never said that I don't wear flag pins or refuse to wear flag pins.,0,-0.296,2,3.9,16
1099,Say71 percent of doctors say Hillarys health concerns are serious and could be disqualifying.,0,-0.0772,1,12.5,14
1100,Expanding the sale of full-strength beer and wine to grocery stores isgood for everybody.,1,0.0,2,11.1,14
1101,Says history suggests sports will quickly subsume a lot of the attention span of the country in the presidential primary.,1,0.0,1,12.6,20
1102,The U.S. has now spent more on reconstructing Afghanistan than was spent on the Marshall Plan and the reconstruction of Europe.,1,0.0,3,13.1,21
1103,"The federal debt is more than $14 trillion, almost equal to the size of our entire economy, and every child born today inherits a $45,000 share of the national debt before they take their first breath.",1,-0.4215,6,18.3,36
1104,I wake up every morning in a house (the White House) that was built by slaves.,1,0.0,3,5.1,16
1105,"Says Milwaukee County Executive Chris Abele spent $100,000 of taxpayer money on a new luxury SUV.",0,0.0,3,10.7,16
1106,The media never show crowds.,0,0.0,1,3.7,5
1107,The governor has made a commitment to billions of dollars in debt and new spending without any explanation of how he plans to pay that money back.,0,-0.0772,1,13.0,27
1108,Says he had to impose tougher cost controls on state employees than any previous Wisconsin governor.,1,-0.128,1,11.6,16
1109,Says the Congressional Budget Office is expecting a protracted economic malaise for at least the next decade under current policies.,1,0.0,1,15.2,20
1110,"It was Hillary Clinton who left Americans in harms way in Benghazi and after four Americans fell said, What difference at this point does it make?",0,-0.4939,2,13.5,26
1111,Congresswoman Bachmann actually said we should be 'weaned' off our Social Security and Medicare. She wants to privatize Social Security and replace Medicare with some kind of voucher system.,1,0.5859,4,12.1,29
1112,Says children are coming into the U.S. in staggering numbers because President Barack Obama has been promising amnesty.,0,0.4019,3,14.3,18
1113,"The United States has never been richer, if you look at per capita GDP.",1,0.0062,2,5.1,14
1114,Michele Bachmanns legislative record is offering failed amendments.,1,-0.5106,1,17.9,8
1115,"Says that when San Francisco banned plastic grocery bags, you saw the number of instances of people going to the ER with things like salmonella and other related illnesses spike.",0,-0.5267,2,17.0,30
1116,Scott Walker had a 2.3 GPA when he was asked to leave Marquette University for cheating.,0,-0.5859,2,8.0,16
1117,"Says a company that got tax breaks from the state later laid off 100 Ohioans, even as its CEO cut a half-million-dollar check to Kasichs super PAC.",1,0.4215,4,13.2,27
1118,"Ohio Director of Job Creation Mark Kvamme just clawed back about $900,000 from companies that made promises and they didnt keep them.",1,0.5719,3,13.5,22
1119,There is no clinical evidence that vaccinating healthcare workers protects patients.,0,0.0258,1,15.8,11
1120,On in-state tuition for unauthorized immigrants.,1,0.0,2,15.3,6
1121,I made a bunch of these promises during the campaign. ... Weve got about 60 percent done in three years.,0,0.3818,5,4.4,20
1122,"On the day of the New Hampshire primary in 1980, the top 13 people of Ronald Reagans staff quit.",1,0.2023,2,7.4,19
1123,Some of the wealthiest Americans are African-American now.,0,0.4939,2,12.6,8
1124,Theres 400 more people working in health care today in New Hampshire than when we passed the budget.,0,0.4939,1,9.3,18
1125,President Barack Obamas health care reform slashed $500 billion from Medicare.,0,0.3182,2,13.2,11
1126,The U.S. ranks 37th in the world for health care.,1,0.4939,3,2.4,10
1127,"A high school dropout makes on average $19,000 a year, a high school graduate makes $28,000 a year, a college graduate makes $51,000 a year.",1,0.0,9,12.9,25
1128,Theres almost 1 million Texans who are unemployed and thats an all-time record number in our state.,1,0.0772,2,10.1,17
1129,"Nearly 70 percent of all federal spending will go towards Social Security, Medicare, and Medicaid in fiscal year 2014.",0,0.34,3,12.8,19
1130,"In Ohio, each year an estimated 1,000 children become victims of human trafficking, and over 3,000 more are at risk.",0,-0.5667,5,11.4,20
1131,"Claims that Obama said, ""For those who oppose our policies, you should just shut up and go away.""",0,0.0,5,8.5,18
1132,"Says, Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our states budget.",0,0.2398,2,12.7,25
1133,"18 percent of our land in our state right now is either federally, state or county owned for conservation purposes.",1,0.0,2,11.2,20
1134,"The race will tighten, just because that's what happens at the end of campaigns. They always have.",1,0.0,4,5.5,17
1135,"Even after Obamacare is fully implemented, there still will be tens of millions of people not covered.",1,0.0,2,10.9,17
1136,The [Obama] administrations regulatory assault on coal-fired energy has put thousands of Americans out of work,0,-0.4019,3,14.5,16
1137,"We have 80,000 abortions in Texas every year.",1,0.0,2,4.9,8
1138,Says Tri-Rail shows the potential problems with investing in high-speed rail.,0,-0.4019,3,12.8,11
1139,Says U.S. Senate rival Tommy Thompson is a big corporate lobbyist and has been lobbying during the middle of the campaign.,1,-0.0772,3,12.0,21
1140,"Congressman Paul introduces numerous pieces of substantive legislation each year, probably more than any single member of Congress.",1,0.0,2,17.4,18
1141,Four members of the Rhode Island General Assembly went to vote in 2010 and were told they had already voted.,0,0.0,1,9.5,20
1142,"The Democrat-backed health care reform plan ""will require (Americans) to subsidize abortion with their hard-earned tax dollars.""",0,0.4939,7,18.1,17
1143,Mark Warner cast the tiebreaking vote to pass Obamacare.,0,0.0,1,8.2,9
1144,"In Iraq, violence is down to an all-time low since the start of the war.",1,-0.8779,3,4.3,15
1145,North Koreas missiles are not going to have a capability to reach the United States anytime real soon.,1,0.4404,1,9.8,18
1146,Im running for office with much more experience and qualifications than Barack Obama had when he ran.,1,0.0,1,10.6,17
1147,Says Measure 3-386 will cost a fortune for elections while Measure 3-388 will cost less.,0,0.0,3,9.3,15
1148,"In 2008, Charlie Crist applauded the pick of Sarah Palin and said she would do a great job.",1,0.765,2,6.9,18
1149,"The president promised to close the space gap, but he now seems intent on repeating the events that created the space gap in the first place -- putting in place a new rocket design and then trying to underfund the effort...",1,0.5023,6,20.1,41
1150,Republicans dont think its a good idea to make the child care tax credit stronger.,0,0.7179,1,7.4,15
1151,More than half of women under 30 who give birth do so outside of marriage...,1,0.0,3,5.5,15
1152,I cut spending while serving in the state Legislature,1,-0.2732,0,6.6,9
1153,"If we ban the practice of earmarks, we could save the American taxpayer anywhere between $15 (billion) to $20 billion dollars a year in pork-barrel spending.",1,-0.1027,7,15.5,26
1154,Our welfare system now consumes 42 percent of our budget.,1,0.0,1,6.2,10
1155,Agriculture is the strongest industry in Ohio.,1,0.4404,1,9.0,7
1156,This is the first time in the history that weve had the raising of a debt limit also with spending cuts.,0,-0.5719,1,7.9,21
1157,"Sarah Palin was repeating ""Abraham Lincoln's words"" in discussing the war in Iraq.",1,-0.5994,4,10.4,13
1158,Kelly Ayotte voted for a budget that had $90 billion of cuts to Pell Grants.,0,-0.0772,2,5.5,15
1159,Says U.S. Rep. Connie Mack IV passed only one bill in seven years.,1,0.0,4,4.6,13
1160,Republican-leaning states get more in federal dollars than they pay in taxes.,1,-0.1027,2,10.5,12
1161,"Barack Obama said in 2004 ""that he basically agreed with the way George Bush was conducting the war.""",1,0.2732,3,9.6,18
1162,Says President Barack Obama is a socialist.,0,0.0,1,7.0,7
1163,Wisconsin was literally broke when Republicans took office in January 2011.,0,-0.4215,1,11.9,11
1164,"About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the programs cost, while one-third are elderly, and they account for two-thirds of the cost.",0,0.2263,8,18.8,28
1165,Says Tom Cottons vote in Congress to change Medicare will increase out-of-pocket expenses for every senior in Arkansas.,0,0.3182,3,14.3,18
1166,"Says the Obama administration approved a major disaster declaration for Oklahoma in 2009, when nine of the states 77 counties burned for about three days, while Texas wildfires have been burning for longer without such a declaration.",1,-0.3182,3,22.1,37
1167,Our campaign depends on small donations for the majority of our support.,0,0.4019,1,8.5,12
1168,"Says Crist campaign website ""has eliminated all references to our Republican Party.""",0,0.0,3,13.2,12
1169,On a cap-and-trade plan.,0,0.0,3,5.3,4
1170,"There hasnt really been a lot of net growth in the federal workforce when you compare it to say, 1990.",1,0.3818,2,8.1,20
1171,The American Conservative Union gives [Rep. Tim] Ryan a dismal 0.0 percent rating for the billions he has contributed to our national debt.,0,-0.7579,5,8.3,23
1172,"The departments of Commerce, Education and Energy and the EPA saw their spending increase by between 130 percent and 219 percent between 2008 and 2010.",0,0.5267,2,15.0,25
1173,Says he hasnt changed his view on abortion restrictions.,0,0.0,1,8.2,9
1174,Says the director of an anti-abortion group receiving a Texas grant to provide womens health services believes HIV can be spread through the sewer system.,1,0.3612,2,15.6,25
1175,Says Rick Perry of Texas was the governor who relied most on stimulus funds to close his states budget deficit in 2010.,1,-0.4019,1,10.5,22
1176,Democrats are cutting our school funding. Four times in the last 10 years before we came into office.,0,-0.128,2,5.1,18
1177,Says President Barack Obama himself has granted waivers allowing into the United States refugees who provided material support to terrorists.,0,0.34,1,17.3,20
1178,"In almost every other country in the world, artists and musicians are paid when their music is played on the radio. In fact, the only countries besides the U.S. who do not have a radio-performance right are China, Iran and North Korea.",1,0.34,8,10.8,42
1179,One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.,1,0.8,6,3.4,39
1180,"Says Paul Ryan supports banning all abortions, even in cases of rape or incest.",1,-0.4939,2,7.8,14
1181,"More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before.",0,-0.3182,3,7.3,28
1182,Weve doubled the production of clean energy.,1,0.5859,1,7.6,7
1183,Most Americans support the legalization of marijuana.,1,0.4549,1,13.7,7
1184,"Under Barack Obama, the U.S. now has the lowest workforce since (President Jimmy) Carter.",0,-0.3818,6,11.1,14
1185,A rural hospital in Missouri closes every 8 months. The legislatures failure to expand Medicaid has brought crisis to many of Missouris rural health care providers.,1,-0.4404,2,10.3,26
1186,"Harambe received 15,000 votes in the presidential election.",0,0.0,2,13.2,8
1187,The United States is one of only seven nations that allows elective abortions after 20 weeks post-fertilization.,1,0.4215,2,13.7,17
1188,Says Thom Tillis gives tax breaks to yacht and jet owners.,0,0.0,1,4.6,11
1189,"During his time as House speaker, unemployment came down from 5.6 percent to under 4 (percent).",0,-0.4404,5,10.1,16
1190,Obamacare was the Republican plan in the early 90s.,1,0.0,1,5.6,9
1191,We had an amendment in the health care law that said the federal government is going to take over education.,0,0.4939,1,9.5,20
1192,"(Assembly Democrats) wanted to raise the gas tax by $2.4 billion. We said no to that....Theyre down on the ground. Theyre sweating. Theyre twitching. Its ugly, cause I keep saying no.",0,-0.7717,14,7.0,31
1193,"Says he turned down a Medicaid expansion under Obamacare, but because of actions he took, for the first time in Wisconsins history everyone living in poverty is covered under Medicaid.",1,-0.6652,3,17.9,30
1194,Says Patrick Murphy switched his vote on All Aboard Florida ... because his father tried to get in a bid to build it and was unsuccessful.,0,-0.34,4,12.4,26
1195,Says U.S. Sen Sherrod Brown promised that the first stimulus bill would fund the Brent Spence Bridge.,0,0.3612,3,10.6,17
1196,"Tampa got more (federal housing) money because they scored higher on the blight scoring system, so theyve got a much bigger problem than we do.",0,-0.4019,4,13.5,25
1197,"In nine Democratic debates, Weve not had one question about a womans right to make her own decisions about reproductive health care, not one question.",1,0.4939,3,14.8,25
1198,"The Manchin-Toomey amendment would have criminalized certain private transfers of firearms between honest citizens, requiring lifelong friends, neighbors and some family members to get government approval.",0,0.891,4,24.2,26
1199,McCain Trying to Have it Both Ways on Iraq,0,0.0,0,0.9,9
1200,The budget submitted by Obama will add more to the debt than the outstanding debt of the previous 43 presidents combined.,1,-0.1349,1,11.7,21
1201,I've issued a six-month moratorium on deepwater drilling.,1,0.0,3,12.0,8
1202,Toomey and Trump will ban abortion and punish women who have them.,0,-0.7906,1,6.1,12
1203,Tuition at Rutgers has increased 10 percent since Gov. Chris Christie took office because he cut funding for higher education.,1,0.0,2,8.8,20
1204,"The reason we even have colleges is that at some point there were politicians who said, You know what? We should start colleges.",0,0.0,3,6.0,23
1205,Capital Metro originally said MetroRails yearly operating costs would be about $2.5 million. Last year ... it cost $13 million to operate.,1,0.0,8,10.1,22
1206,Providence has more of its pension fund invested in hedge funds and is less transparent about it than the state.,1,0.0,1,10.5,20
1207,Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.,1,0.6486,2,7.2,26
1208,"If the General Assembly does not address the states structural deficit, more than 23,000 education professionals will be immediately yanked out of Pennsylvania schools.",0,-0.4019,3,19.0,24
1209,"Says he brought 1,200 jobs to Texas by moving his factories here from China.",1,0.0,2,6.8,14
1210,U.S. Rep. Paul Broun has not authored any legislation that has been adopted by Congress.,1,0.0,4,9.3,15
1211,On recess appointments.,1,0.0,1,13.0,3
1212,"Four years as a congressman, he [U.S. Rep. Hank Johnson] never talked about MARTA.",0,0.0,7,5.3,14
1213,Texas has the highest rate of uninsured in the nation. ... And there are more uninsured children in Texas than in any other state.,1,0.0,5,6.2,24
1214,Eighty percent of Wall Street executives and their spouses donations go to Democrats.,0,0.0,1,11.5,13
1215,"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.",0,0.3612,3,11.3,16
1216,"Newspapers say Florida made bad investments, lost hundreds of millions of dollars, billions in pension funds lost. Who was in charge of Floridas investments? Alex Sink.",1,-0.7964,5,11.0,26
1217,Says 80 percent of the health care dollars are spent by 20 percent of the population.,1,0.4939,1,7.2,16
1218,"Steve Southerland did not pay his taxes in 05, 06, 07, 08 or 09.",0,0.0762,4,2.7,14
1219,Eliminating Obamacare ... saves $95 billion a year.,0,0.0,5,11.7,8
1220,There are 4.7 percent of Virginians who are minimum wage earners who are over 25 years of age working full-time and trying to raise a family.,1,0.0,3,12.6,26
1221,Says broken compact fluorescent light bulbs allegedly cause migraines and epilepsy attacks.,0,-0.7184,1,16.0,12
1222,At least a quarter of those apprehended at the border have criminal records.,0,-0.5267,1,8.2,13
1223,Says Rick Scotts record on jobs includes Florida ranked 2nd in the nation in long-term unemployment.,1,-0.4404,2,11.6,16
1224,Says President Obamas new immigration plan is amnesty.,0,0.0,1,10.3,8
1225,"For the first time in over 40 years, Republicansdont hold a single statewide office in Virginia.",1,0.0,2,10.4,16
1226,Polls show that Americans overwhelmingly support expanding background checks.,1,0.296,1,19.2,9
1227,Nearly 20% of our residents are born abroad.,1,0.0,2,4.4,8
1228,"When it comes to jobless workers, Mitt Romney says he likes to fire people.",0,0.1027,2,6.4,14
1229,A child born in America today will inherit $1.5 million in debt the moment theyre placed in their mothers arms.,1,-0.3612,3,10.2,20
1230,Says the U.S. fleet of attack submarines is scheduled to fall below the 48 boats that Navy says it needs to carry out current missions.,1,-0.4767,3,12.0,25
1231,Georgias share of money from the Federal Highway Trust Fund declined 12 percent between 2008 and 2013.,1,0.6705,1,10.9,17
1232,"Americans spend 100-million hours a year filling out these forms (FAFSA). That is the equivalent of 55,500 full-time jobs.",1,0.0,7,9.1,19
1233,"If you look at the application for a security clearance, I have a clearance that even the president of the United States cannot obtain because of my background.",0,0.6369,2,14.9,28
1234,Says Hawaii Gov. Neil Abercrombie made a late-night visit to Kinkos to forge President Barack Obamas birth certificate two days before Obama unveiled it to the media.,0,0.0,3,9.8,27
1235,"In the Illinois Legislature, Barack Obama ""voted 'present,' instead of yes or no"" on seven votes involving abortion rights.",1,0.128,7,14.1,19
1236,"If you want to vote in Texas, you can use a concealed-weapon permit as a valid form of identification, but a valid student ID isnt good enough.",1,-0.4514,4,12.5,27
1237,Says the cascading effects of climate change contributed to the rise of ISIS.,1,0.0,1,8.6,13
1238,"Says state Rep. Sandy Pasch, her recall opponent, voted to allow public school employees to use taxpayer dollars to pick up the tab forViagra.",0,0.2263,4,7.9,24
1239,"Barack Obama ""rejects everyone white, including his mother and his grandparents.""",0,-0.4939,4,14.4,11
1240,A company hired to do Common Core testing in Florida will attract every one of your children to become as homosexual as they possibly can.,0,0.3612,1,12.5,25
1241,The U.S. Supreme Court has not traditionally asked a lot of questions during oral arguments.,1,0.2263,3,10.6,15
1242,"Fracturing or horizontally fracturing the shale to open up larger pockets of natural gas ... has been used for over 60 years and, as of 2009, over 80,000 wells have been fracked in Ohio.",1,0.5423,7,16.9,34
1243,"In 2004, ""20 percent of U.S. households were getting about 75 percent of their income from the federal government. ... Another 20 percent were receiving almost 40 percent.""",0,0.0,10,10.6,28
1244,We are now eighth in the nation in job creation . . . we are No. 1 in the Midwest.,1,-0.0258,5,4.5,20
1245,"In Europe, church attendance rates (are) in the single digits because churches are supported by taxes.",0,0.3182,4,12.2,16
1246,Says George LeMieux even compared Marco Rubio to Barack Obama.,0,0.0,1,8.5,10
1247,Says Barack Obama promised to halve the deficit in his first term.,1,-0.0516,1,6.1,12
1248,Says the government has gotten the TARP money back plus a profit.,0,0.4404,1,5.8,12
1249,Points of Light is the worlds largest volunteer organization.,0,0.0,1,10.8,9
1250,Says Mark Pryorcut Medicare to pay for Obamacare.,1,-0.1027,1,7.3,8
1251,Says Tim Kaine actually tried to raise taxes by about $4 billion.,1,0.0,2,5.8,12
1252,Says Marco Rubio is proposing a new $1 trillion welfare program in tax credits and $1 trillion in new military spending.,1,0.3612,3,11.5,21
1253,I am the only senator who turned down the state pension plan for part-time legislators.,1,0.0,2,9.0,15
1254,Female buffalo lead the herd.,1,0.0,1,4.6,5
1255,There is no system to vet refugees from the Middle East.,0,-0.296,1,3.8,11
1256,"Says Chris Christies plan to kick-start our economy is to propose an income tax cut that disproportionately benefits the wealthy, and...hes still proposing it.",0,0.4588,6,17.3,24
1257,Obama used $20 million in federal money to emmigrate (sic) Hamas Refugees to the USA.,0,0.0,4,8.3,15
1258,On offshore drilling.,1,0.0,1,9.9,3
1259,"We came out of the White House not only dead broke, but in debt.",0,-0.0933,2,2.7,14
1260,I think its seven or eight of the California system of universities dont even teach an American history course. Its not even available to be taught.,0,0.0,2,7.3,26
1261,Sen. Bob Menendez voted to enact a new tax on the sale of homes of 3.8%.,0,0.0,4,3.3,16
1262,Says his budget provides the highest state funding level in history for education.,1,0.0,1,10.4,13
1263,Ive been here almost every day.,0,0.0,1,2.0,6
